payment_type,order_date,total_payment_value,payment_count,avg_payment_value
debit_card,2018-07-25,1375.72,11,125.06545454545454
voucher,2018-07-25,802.74,8,100.34249999999999
boleto,2018-07-26,8746.7,58,150.80517241379314
credit_card,2018-07-26,30770.239999999998,175,175.82994285714284
debit_card,2018-07-26,1073.92,9,119.32444444444445
voucher,2018-07-26,1193.8799999999999,28,42.638571428571424
boleto,2018-07-27,5053.72,31,163.02322580645159
credit_card,2018-07-27,26252.820000000014,147,178.590612244898
debit_card,2018-07-27,1671.6599999999999,10,167.166
voucher,2018-07-27,352.92,8,44.115
boleto,2018-07-28,4075.75,31,131.47580645161293
credit_card,2018-07-28,24607.680000000004,137,179.61810218978104
debit_card,2018-07-28,1223.58,6,203.93
voucher,2018-07-28,261.15999999999997,5,52.232
boleto,2018-07-29,5530.98,31,178.41870967741937
credit_card,2018-07-29,23930.98000000001,147,162.79578231292521
debit_card,2018-07-29,6415.6200000000008,8,801.9525
voucher,2018-07-29,590.68000000000006,10,59.068000000000005
boleto,2018-07-30,9906.4700000000012,54,183.45314814814813
credit_card,2018-07-30,34299.850000000006,221,155.2029411764706
debit_card,2018-07-30,1259.98,8,157.4975
voucher,2018-07-30,821.71,20,41.085499999999996
boleto,2018-07-31,11313.250000000002,74,152.88175675675674
credit_card,2018-07-31,41655.020000000004,234,178.01290598290595
debit_card,2018-07-31,900.81999999999994,11,81.892727272727271
voucher,2018-07-31,783.01,12,65.250833333333333
boleto,2018-08-01,8858.869999999999,64,138.41984374999998
credit_card,2018-08-01,36500.479999999996,234,155.98495726495727
debit_card,2018-08-01,2252.06,12,187.67166666666665
voucher,2018-08-01,1239.3999999999996,21,59.019047619047626
boleto,2018-08-02,5174.7,47,110.1
credit_card,2018-08-02,38205.739999999983,238,160.52831932773108
debit_card,2018-08-02,1486.36,12,123.86333333333334
voucher,2018-08-02,1065.8999999999999,9,118.43333333333332
boleto,2018-08-03,10502.99,77,136.40246753246748
credit_card,2018-08-03,36544.100000000006,228,160.28114035087731
debit_card,2018-08-03,1147.44,7,163.92
voucher,2018-08-03,1323.06,14,94.504285714285714
boleto,2018-08-04,5459.42,43,126.96325581395351
credit_card,2018-08-04,32220.85,193,166.94740932642489
debit_card,2018-08-04,2811.5,6,468.58333333333331
voucher,2018-08-04,748.2,9,83.133333333333326
boleto,2018-08-05,6203.7900000000009,46,134.86499999999998
credit_card,2018-08-05,33561.69000000001,212,158.30985849056606
debit_card,2018-08-05,1968.77,16,123.04812500000001
voucher,2018-08-05,537.81999999999994,6,89.63666666666667
boleto,2018-08-06,10065.98,68,148.02911764705885
credit_card,2018-08-06,53533.63,294,182.08717687074829
debit_card,2018-08-06,846.18,7,120.88285714285715
voucher,2018-08-06,1414.6399999999999,17,83.214117647058814
boleto,2018-08-07,10367.96,80,129.59949999999998
credit_card,2018-08-07,44179.38999999997,264,167.34617424242424
debit_card,2018-08-07,2891.59,17,170.09352941176471
voucher,2018-08-07,4618.83,18,256.60166666666669
boleto,2018-08-08,5693.09,50,113.8618
credit_card,2018-08-08,42547.279999999992,247,172.25619433198381
debit_card,2018-08-08,2904.6,18,161.36666666666667
voucher,2018-08-08,318.79,6,53.131666666666675
boleto,2018-08-09,8063.34,48,167.98625
credit_card,2018-08-09,32966.530000000006,216,152.62282407407403
debit_card,2018-08-09,4657.85,17,273.99117647058824
voucher,2018-08-09,1573.9599999999998,20,78.698
boleto,2018-08-10,6859.3300000000008,51,134.49666666666664
credit_card,2018-08-10,30489.27,189,161.31888888888892
debit_card,2018-08-10,1334.03,8,166.75375
voucher,2018-08-10,2007.63,22,91.255909090909086
boleto,2018-08-11,3278.2099999999996,24,136.59208333333333
credit_card,2018-08-11,26478.339999999997,153,173.06104575163397
debit_card,2018-08-11,858.33999999999992,6,143.05666666666667
voucher,2018-08-11,662.36,9,73.595555555555549
boleto,2018-08-12,2629.2799999999997,23,114.31652173913044
credit_card,2018-08-12,30750.410000000011,159,193.39880503144659
debit_card,2018-08-12,2610.1099999999997,12,217.50916666666666
voucher,2018-08-12,749.95,9,83.327777777777769
boleto,2018-08-13,6775.74,42,161.32714285714283
credit_card,2018-08-13,36332.53,230,157.96752173913029
debit_card,2018-08-13,2268.0,12,189.0
voucher,2018-08-13,2787.4900000000002,15,185.83266666666668
boleto,2018-08-14,6512.0899999999992,62,105.03370967741937
credit_card,2018-08-14,41369.970000000008,244,169.54905737704922
debit_card,2018-08-14,3060.6899999999996,9,340.07666666666665
voucher,2018-08-14,631.92,7,90.27428571428571
boleto,2018-08-15,8026.47,58,138.38741379310343
credit_card,2018-08-15,42713.219999999972,214,199.59448598130848
debit_card,2018-08-15,1209.64,12,100.80333333333334
voucher,2018-08-15,1373.3700000000001,11,124.85181818181817
boleto,2018-08-16,7288.7200000000012,74,98.496216216216212
credit_card,2018-08-16,31947.14999999998,226,141.35907079646012
debit_card,2018-08-16,1859.0299999999997,17,109.35470588235293
voucher,2018-08-16,1486.18,13,114.32153846153847
boleto,2018-08-17,4904.5399999999991,41,119.62292682926829
credit_card,2018-08-17,28261.029999999992,194,145.67541237113397
debit_card,2018-08-17,2753.22,19,144.90631578947369
voucher,2018-08-17,4953.98,14,353.85571428571427
boleto,2018-08-18,2359.1400000000003,22,107.23363636363636
credit_card,2018-08-18,24530.79,163,150.49564417177919
debit_card,2018-08-18,1247.98,8,155.9975
voucher,2018-08-18,1557.16,12,129.76333333333332
boleto,2018-08-19,2517.0,28,89.892857142857139
credit_card,2018-08-19,26319.199999999986,168,156.66190476190479
debit_card,2018-08-19,743.45,8,92.93125
voucher,2018-08-19,409.70000000000005,7,58.528571428571425
boleto,2018-08-20,5299.3300000000008,42,126.17452380952381
credit_card,2018-08-20,31870.129999999997,194,164.27902061855673
debit_card,2018-08-20,2272.2200000000003,13,174.78615384615384
voucher,2018-08-20,910.78999999999985,13,70.060769230769239
boleto,2018-08-21,4511.0400000000009,38,118.71157894736841
credit_card,2018-08-21,25144.789999999994,187,134.46411764705886
debit_card,2018-08-21,1256.94,13,96.6876923076923
voucher,2018-08-21,567.13,7,81.01857142857142
boleto,2018-08-22,4792.92,43,111.4632558139535
credit_card,2018-08-22,18816.400000000009,138,136.3507246376812
debit_card,2018-08-22,620.06999999999994,4,155.01749999999998
voucher,2018-08-22,172.45,2,86.225
boleto,2018-08-23,3369.7000000000007,32,105.30312500000001
credit_card,2018-08-23,15405.07,103,149.56378640776697
debit_card,2018-08-23,747.81,7,106.83000000000001
voucher,2018-08-23,215.14,2,107.57
boleto,2018-08-24,1387.48,14,99.105714285714285
credit_card,2018-08-24,9237.4200000000019,80,115.46775
debit_card,2018-08-24,261.7,3,87.233333333333334
voucher,2018-08-24,564.16,6,94.026666666666671
boleto,2018-08-25,927.90000000000009,8,115.9875
credit_card,2018-08-25,9468.44,57,166.11298245614034
debit_card,2018-08-25,1221.73,3,407.24333333333334
voucher,2018-08-25,119.69,3,39.896666666666661
boleto,2018-08-26,449.31,3,149.77
credit_card,2018-08-26,8249.5600000000013,63,130.94539682539681
debit_card,2018-08-26,426.4,6,71.066666666666663
voucher,2018-08-26,178.73000000000002,4,44.6825
boleto,2018-08-27,1200.0,9,133.33333333333334
credit_card,2018-08-27,4583.65,52,88.147115384615375
debit_card,2018-08-27,268.73,4,67.1825
voucher,2018-08-27,177.57,4,44.3925
boleto,2018-08-28,327.56,2,163.78
credit_card,2018-08-28,3720.4199999999996,35,106.29771428571429
debit_card,2018-08-28,14.89,1,14.89
not_defined,2018-08-28,0.0,2,0.0
voucher,2018-08-28,1153.85,6,192.30833333333334
credit_card,2018-08-29,1701.4099999999999,10,170.141
voucher,2018-08-29,680.42000000000007,4,170.10500000000002
voucher,2018-08-30,705.04,4,176.26
voucher,2018-08-31,63.89,1,63.89
not_defined,2018-09-03,0.0,1,0.0
voucher,2018-09-03,458.64000000000004,3,152.88000000000002
voucher,2018-09-06,2443.2000000000003,3,814.4
voucher,2018-09-10,51.17,1,51.17
voucher,2018-09-11,258.67,1,258.67
voucher,2018-09-12,84.58,1,84.58
voucher,2018-09-13,414.04,1,414.04
voucher,2018-09-17,84.58,1,84.58
voucher,2018-09-20,191.46,1,191.46
voucher,2018-09-25,221.54,1,221.54
voucher,2018-09-26,94.63,1,94.63
voucher,2018-09-29,137.03,1,137.03
voucher,2018-10-01,80.38,1,80.38
voucher,2018-10-03,197.55,1,197.55
voucher,2018-10-16,222.03,1,222.03
voucher,2018-10-17,89.71,1,89.71
